topic_index,topic_title,topic_url,order,word,phonetic,example,note,definition_en
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,5,mom,/mɑːm/,"Mom, can you help me with my homework? I'm having trouble understanding this math problem.",,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,6,wife,/waɪf/,"As a devoted wife, she takes care of the household chores and ensures a comfortable home for her family.",,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,7,husband,/ˈhʌzbənd/,"As a loving husband, he surprises his wife with romantic gestures on special occasions.",,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,8,child,/tʃaɪld/,She read a bedtime story to her child every night before tucking them into bed.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,9,son,/sʌn/,John is a loving father who takes great pride in raising his two sons.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,10,daughter,/ˈdɔːtɚ/,Emily couldn't wait to meet her newborn daughter and hold her in her arms for the first time.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,11,sister,/ˈsɪstɚ/,"My dad has two sisters, both of whom are older than him.",,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,12,brother,/ˈbrʌðɚ/,Emily's brother likes to play video games and watch sports on TV.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,13,family,"/ˈfæməli/, /ˈfæmli/",Family is important to me because they support me when I need it.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,14,grandmother,/ˈɡrænˌmʌðɚ/,Grandmothers love spending time with their grandchildren and spoil them with candy.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,15,grandfather,/ˈɡrænˌfɑːðɚ/,"He enjoys spending time with his grandfather, playing chess and telling jokes.",,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,16,grandchild,/ˈɡrænˌtʃaɪld/,He takes his grandchild to the zoo and teaches them about different animals.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,17,aunt,"/ænt/, /ɑːnt/",Anne's aunt always sends her birthday cards and gifts.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,18,uncle,/ˈʌŋkəl/,His uncle is like a second father to him.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,19,niece,/niːs/,"He loves spending time with his niece, teaching her how to play guitar.",,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,20,nephew,/ˈnɛfju/,I bought a toy for my nephew's birthday.,,
4,Family,https://langeek.co/en/vocab/subcategory/3/learn,21,cousin,/ˈkʌzən/,"Her cousin is like a brother to her, and they share many interests and hobbies.",,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,1,black,/blæk/,A black raven is flying across the night sky.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,2,white,/waɪt/,"His teeth are white and shiny, thanks to regular brushing and flossing.",,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,3,blue,/bluː/,My mother has blue eyes and black hair.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,4,green,/ɡriːn/,"His eyes were a striking green shade, like emeralds.",,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,5,yellow,/ˈjɛloʊ/,She drew a yellow sun on the corner of the paper.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,6,red,/rɛd/,"He got a cut, and red blood came out.",,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,7,pink,/pɪŋk/,"She wore a pink dress to the wedding, which complimented her rosy cheeks.",,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,8,orange,/ˈɔːrɪndʒ/,He ate an orange carrot for a snack.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,9,purple,/ˈpɝːpəl/,I carefully peeled the purple eggplant to cook it for dinner.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,10,gray,/ɡreɪ/,My grandmother's hair is gray.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,11,brown,/braʊn/,"The table was made of rich, brown wood.",,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,12,dark,/dɑrk/,She wore a dark blue dress to the event.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,13,light,/laɪt/,She prefers to wear light colors in the summer to stay cool.,,
5,Colors,https://langeek.co/en/vocab/subcategory/4/learn,14,color,/ˈkʌlɚ/,The artist mixed different colors to create a masterpiece.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,1,month,/mʌnθ/,I like to set goals for myself at the start of each month.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,2,January,/ˈdʒænjuˌɛri/,"In January, we celebrate the start of the new year with fireworks and joy.",,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,3,February,/ˈfɛbjuˌɛri/,"During February, the days gradually start getting longer as we move closer to spring.",,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,4,March,/mɑrtʃ/,March is a month when the weather starts to get warmer.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,5,April,/ˈeɪprəl/,Earth Day is observed on April 22nd to promote environmental awareness.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,6,May,/meɪ/,"Many flowers bloom in May, such as tulips and daisies.",,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,7,June,/dʒuːn/,"June is a month filled with outdoor activities like swimming, camping, and barbecues.",,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,8,July,/dʒuˈlaɪ/,Fireworks displays are common in many countries during the month of July.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,9,August,/ˈɔːɡəst/,August marks the end of summer and the beginning of autumn in some parts of the world.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,10,September,/sɛpˈtɛmbɚ/,"In September, the weather starts to cool down as autumn approaches.",,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,11,October,/ɑkˈtoʊbɚ/,Halloween is celebrated on the last day of October.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,12,November,/noʊˈvɛmbɚ/,Many people enjoy watching the colorful leaves fall from the trees in November.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,13,December,/dɪˈsɛmbɚ/,December is the last month of the year.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,14,season,/ˈsiːzən/,"During the spring season, my son enjoys swimming in the pool.",,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,15,spring,/sprɪŋ/,"His favorite season is spring, when the weather is mild and the flowers are in full bloom.",,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,16,summer,/ˈsʌmɚ/,I enjoy eating ice cream to cool down in the hot summer months.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,17,fall,/fɑl/,Fall is the season when students go back to school after summer break.,,
6,Months and Seasons,https://langeek.co/en/vocab/subcategory/5/learn,18,winter,/ˈwɪntɚ/,It's fun to go skiing or snowboarding on the mountains in winter.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,1,clock,/klɑk/,I enjoy watching the hands of the clock move as time goes by.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,2,year,/jɪr/,I'm looking forward to the new year and the opportunities it may bring.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,3,time,/taɪm/,I need more time to complete this project.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,4,date,/deɪt/,I need to check my calendar to see if I'm available on that date.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,5,day,/deɪ/,I like to have a cup of tea in the evening to relax after a long day.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,6,hour,/aʊɚ/,"I have a deadline in three hours, so I need to work quickly.",,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,7,o'clock,/əˈklɑk/,I usually go to bed around 11 o'clock.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,8,minute,/ˈmɪnɪt/,I like to take a short break every 30 minutes of studying.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,9,second,/ˈsɛkənd/,She won the race by just 22 seconds.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,10,morning,/ˈmɔrnɪŋ/,I have a morning routine that includes brushing my teeth and getting dressed.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,11,afternoon,/ˌæftɚˈnuːn/,He likes to take a walk in the park during the afternoon.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,12,evening,/ˈivnɪŋ/,I enjoy having dinner with my family in the evening.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,13,night,/naɪt/,I like to read a book before bed at night.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,14,week,/wiːk/,He tries to exercise at least three times a week.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,15,Sunday,/ˈsʌnˌdeɪ/,I don't work on Sundays; it's my day off.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,16,Monday,/ˈmʌnˌdeɪ/,I have a team meeting every Monday afternoon.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,17,Tuesday,/ˈtuːzˌdeɪ/,Harry uses Tuesdays to plan his goals for the rest of the week.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,18,Wednesday,/ˈwɛnzˌdeɪ/,I eat pizza on Wednesdays.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,19,Thursday,/ˈθɝzˌdeɪ/,I have a dentist appointment on Thursday.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,20,Friday,/ˈfraɪˌdeɪ/,"Friday is the last day of the workweek for many people, signaling the start of the weekend.",,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,21,Saturday,/ˈsæˌtɝˌdeɪ/,I enjoy attending cultural events like concerts or theater performances on Saturdays.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,22,weekend,/ˈwiːkˌɛnd/,I like to sleep in and have a late breakfast on the weekends.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,23,next,/nɛkst/,I'm excited about the next episode of my favorite TV show.,,
7,Time and Date,https://langeek.co/en/vocab/subcategory/6/learn,24,half,/hæf/,I ate a sandwich and a half for lunch.,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,1,name,/neɪm/,"He introduced himself by saying, ""Hi, my name is Alex.""",,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,2,last name,/læst neɪm/,"In many cultures, the last name is passed down from the father's side of the family.",,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,3,age,/eɪdʒ/,Age is just a number; it doesn't define your capabilities.,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,4,address,"/ˈædˌrɛs/, /əˈdrɛs/",He memorized his girlfriend's address by heart.,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,5,birthday,/ˈbɝːθˌdeɪ/,He invited all his friends to his birthday party at the park.,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,6,birthdate,/ˈbɝːθˌdeɪt/,"His birthdate falls on a holiday this year, making it extra special and memorable.",,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,7,single,/ˈsɪŋɡəl/,Being single allows me to explore my interests and hobbies freely.,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,8,married,/ˈmæˌrid/,He is married and has two children,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,9,passport,/ˈpæˌspɔrt/,Don't forget to bring your passport when you travel abroad.,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,10,phone number,/foʊn ˈnʌmbɚ/,Can you please give me your phone number so I can call you?,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,11,question,/ˈkwɛsʧən/,Can I ask you a question about the homework?,,
8,Personal Information,https://langeek.co/en/vocab/subcategory/500/learn,12,answer,/ˈænsɚ/,She provided a concise answer to the interviewer's question during the job interview.,,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,1,body,/ˈbɑːdi/,She enjoys yoga because it helps her connect with her body and find inner balance.,,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,2,hand,/hænd/,"He gave me a high-five, slapping his hand against mine.",,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,3,arm,/ɑːrm/,He got a sunburn on his arm after spending the day at the beach.,,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,4,foot,/fʊt/,"He traced patterns in the sand with his foot, leaving temporary imprints.",,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,5,head,/hɛd/,"The cat gently nudged its head against my hand, seeking affection.",,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,6,leg,/lɛg/,He stretched his legs before going for a run to prevent muscle cramps.,,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,7,knee,/niː/,He felt a sharp pain in his knee after twisting it during a sports activity.,,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,8,back,/bæk/,He bent his back to lift the heavy box.,,
9,The Body,https://langeek.co/en/vocab/subcategory/8/learn,9,stomach,/ˈstʌmək/,He felt a sense of relief when the doctor assured him that his stomach issue was temporary.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,1,hair,/hɛr/,He carefully combed his hair before going out.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,2,neck,/nɛk/,"He turned his head from side to side, testing the flexibility of his neck.",,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,3,face,/feɪs/,He gently washed his face with warm water and soap.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,4,eye,/aɪ/,He closed his eyes and took a deep breath.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,5,nose,/noʊz/,He held his nose as he walked past the garbage can.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,6,ear,/ɪr/,He listened attentively with her hand cupped behind her ear.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,7,cheek,/tʃiːk/,He felt a tickling sensation as a butterfly landed on his cheek.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,8,chin,/tʃɪn/,He gently rested his chin on her shoulder.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,9,mouth,/maʊθ/,"He chewed his food with his mouth closed, showing good manners.",,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,10,tooth,/tuːθ/,He felt a sharp pain in his tooth and scheduled a dental appointment.,,
10,The Head and Face,https://langeek.co/en/vocab/subcategory/9/learn,11,lip,/lɪp/,He kissed her gently on the lips.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,1,good,/ɡʊd/,She has a good memory and can remember details easily.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,2,bad,/bæd/,The movie was bad and not enjoyable to watch.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,3,high,/haɪ/,She had a high fever and needed to see a doctor.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,4,low,/loʊ/,She was raising three kids on a low income.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,5,big,/bɪɡ/,They live in a big house.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,6,small,/smɔl/,He had a small backpack that was easy to carry.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,7,heavy,/ˈhɛvi/,He felt the weight of the heavy burden on his shoulders.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,8,light,/laɪt/,He carried a light backpack filled with his school supplies.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,9,expensive,/ɪkˈspɛnsɪv/,He bought an expensive watch as a gift for his father.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,10,cheap,/tʃiːp/,He found a cheap flight deal for his vacation.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,11,old,/oʊld/,He fixed an old clock that had stopped ticking.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,12,new,"/njuː/, /nuː/",The new software update includes several innovative features not seen before.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,13,beautiful,/ˈbjuːtɪfəl/,He painted a beautiful portrait of his sister.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,14,ugly,/ˈʌɡli/,"Don't be so mean, calling someone ugly is not nice.",,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,15,clean,/kliːn/,He washed his hands to keep them clean.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,16,dirty,/ˈdɝːti/,He had a dirty face after playing in the mud.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,17,easy,/ˈiːzi/,Cooking pasta is easy; you just boil water and add the noodles.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,18,difficult,/ˈdɪfɪˌkʌlt/,Solving complex mathematical equations can be difficult without a strong understanding of mathematical principles.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,19,fast,/fæst/,He had a fast response to emergency situations.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,20,slow,/sloʊ/,He had a slow computer that took a long time to start up.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,21,different,/ˈdɪfɝːənt/,He had a different perspective on the movie.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,22,same,/seɪm/,I chose the same topic for my presentation as last year.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,23,right,/raɪt/,He made the right decision after carefully considering all the options.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,24,wrong,/rɑŋ/,He followed the wrong directions and got lost.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,25,open,/ˈoʊpən/,He left the laptop open to continue working on his project.,,
11,Opposite Adjectives,https://langeek.co/en/vocab/subcategory/11/learn,26,closed,/kloʊzd/,He found a closed shop and had to look for another place to buy groceries.,,
