topic_index,topic_title,topic_url,order,word,phonetic,example,note,definition_en
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,16,family tree,/ˈfæməli ˈtri/,"She spent hours researching her family tree, uncovering generations of ancestors.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,17,mother-in-law,/ˈmʌðɚ ɪn ˌlɔ/,"Despite initial apprehensions, she and her mother-in-law developed a strong bond over the years.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,18,father-in-law,/ˈfɑðɚ ɪn ˌlɔ/,"He has a great relationship with his father-in-law, often bonding over shared interests.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,19,sister-in-law,/ˈsɪstɚ ɪn ˌlɔ/,"She has a close relationship with her sister-in-law, often confiding in her like a sister.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,20,brother-in-law,/ˈbrʌðɚ ɪn ˌlɔ/,"He has a great relationship with his brother-in-law, often sharing jokes and interests.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,21,daughter-in-law,/ˈdɔtɚ ɪn ˌlɔ/,"She has a close and loving relationship with her daughter-in-law, treating her like her own daughter.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,22,son-in-law,/ˈsʌn ɪn ˌlɔ/,"He has a great relationship with his son-in-law, considering him a true member of the family.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,23,parents-in-law,/ˈpɛrɪnts ɪn ˌlɔ/,"He has a warm and loving relationship with his parents-in-law, considering them his own family.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,24,generation,/ˌʤɛnəˈreɪʃən/,The new generation of entrepreneurs is utilizing technology to revolutionize industries worldwide.,,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,25,to abandon,/əˈbændən/,Sarah felt a deep sense of pain when her parents decided to abandon her.,,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,26,to bring up,/ˈbrɪŋ ˈʌp/,The grandparents played a significant role in bringing up their grandchildren.,,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,27,to cheat,/ʧiːt/,"Trust is a crucial element in any relationship, and cheating can break that trust irreparably.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,28,to leave,/liːv/,"After years of unhappiness, she decided to leave her husband.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,29,to separate,/ˈsɛpəˌreɪt/,"After years of struggling, they decided to separate and pursue different paths.",,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,30,close,/kloʊs/,They have a close friendship that has lasted for years.,,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,31,related,/rɪˈleɪtɪd/,Sarah and Tom are related because they are siblings.,,
1,Family and Relationships,https://langeek.co/en/vocab/subcategory/138/learn,32,love at first sight,/lʌv æt ˈfɝst ˈsaɪt/,A third of dog owners have experienced love at first sight when setting eyes on their dog.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,1,alligator,/ˈælɪˌɡeɪtɚ/,"The alligator basked in the sun on the riverbank, its formidable jaws slightly ajar.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,2,ant,/ænt/,The industrious ant tirelessly carried bits of food back to its nest.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,3,bat,/bæt/,"At dusk, bats emerged from their roosts to hunt insects in the night sky.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,4,rat,/ræt/,"The rat scurried along the alley, searching for scraps of food.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,5,wolf,/wʊlf/,"The gray wolf, known for its distinctive howls, is a symbol of the wild.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,6,turtle,/ˈtɝtəl/,"The turtle basked lazily on a sun-warmed rock, its shell gleaming in the sunlight.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,7,goldfish,/ˈɡoʊldˌfɪʃ/,"The goldfish swam gracefully through the crystal-clear water of the aquarium, its scales shimmering in the light.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,8,bull,/bʊl/,"The bull pawed at the ground, its breath steaming in the cold air, ready to charge.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,9,chimpanzee,/ˌʧɪmpænˈziː/,"The chimpanzee groomed its companion, carefully picking through its fur with nimble fingers.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,10,donkey,"/ˈdɑŋki/ , /ˈdɔŋki/",The farmer relied on his sturdy donkey to carry heavy loads from the fields.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,11,giraffe,/ʤəˈræf/,The giraffe gracefully stretched its long neck to reach the tender leaves at the top of the tree.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,12,gorilla,/ɡəˈrɪlə/,"The gorilla sat calmly, observing its surroundings with a wise expression in its eyes.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,13,rooster,/ˈruːstɚ/,"The rooster proudly strutted around the farmyard, its vibrant plumage catching the sunlight.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,14,kangaroo,/ˌkæŋɡəˈruː/,"The kangaroo bounded effortlessly across the Australian outback, its powerful legs propelling it forward.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,15,snail,/sneɪl/,"The snail crept slowly along the damp forest floor, leaving a glistening trail behind.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,16,lizard,/ˈlɪzɚd/,"The lizard basked in the sun, its scales shimmering with iridescence.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,17,guinea pig,/ˈɡɪni pɪɡ/,He cleaned the guinea pig’s cage every week.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,18,octopus,/ˈɑktəˌpʊs/,"The octopus gracefully glided through the water, its tentacles trailing behind like delicate ribbons.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,19,salmon,/ˈsæmən/,"The salmon leaped out of the rushing river, its scales flashing silver in the sunlight.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,20,lobster,/ˈlɑːbstɚ/,"Fishermen set out traps to catch lobsters, hauling in their bounty from the depths of the ocean.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,21,swan,/swɑn/,"The swan glided serenely across the calm surface of the lake, its reflection shimmering in the water.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,22,cobra,/ˈkoʊbrə/,The cobra raised its hood and hissed as a warning to stay away.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,23,raccoon,"/ræˈkun/ , /rəˈkun/","The raccoon rummaged through the trash cans, searching for scraps of food under the cover of darkness.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,24,zebra,/ˈzibrə/,"The zebra grazed peacefully on the savanna, its striking stripes blending with the tall grass.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,25,seal,/siːl/,"The seal lounged lazily on the rocky shore, basking in the warm sunlight.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,26,porcupine,/ˈpɔrkjuˌpaɪn/,"The porcupine cautiously ventured out of its den, its quills bristling at the slightest hint of danger.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,27,turkey,/ˈtɝki/,"The turkey strutted proudly around the farmyard, puffing out its feathers to impress the hens.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,28,goose,/ɡuːs/,"The goose waddled gracefully along the edge of the pond, its honks echoing across the water.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,29,crow,/kroʊ/,"The crow perched on a tree branch, its glossy black feathers catching the sunlight.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,30,pigeon,/ˈpɪʤən/,"The pigeon strutted confidently along the sidewalk, pecking at scraps of food left by passersby.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,31,cricket,/ˈkrɪkɪt/,"The cricket's chirping filled the evening air, signaling the arrival of dusk.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,32,creature,/ˈkriːʧɚ/,"The forest was teeming with creatures of all shapes and sizes, from tiny insects to large mammals.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,33,to bite,/baɪt/,The dog warned the intruder by growling before attempting to bite.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,34,trap,/træp/,The hunter set a trap near the river.,,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,35,bull shark,/ˈbʊl ˌʃɑrk/,"The bull shark prowled the murky waters of the river, its powerful body cutting through the current.",,
2,The Animal Kingdom,https://langeek.co/en/vocab/subcategory/139/learn,36,shellfish,/ˈʃɛlˌfɪʃ/,"The fishermen returned with a haul of shellfish, including oysters, mussels, and crabs, from their morning catch.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,1,palace,/ˈpæləs/,"The royal palace gleamed in the sunlight, its marble facade adorned with intricate carvings and gilded accents.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,2,cabin,/ˈkæbɪn/,"Hikers sought refuge in the remote cabin during a sudden snowstorm, huddling around the fireplace for warmth.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,3,studio,/ˈstuːdiˌoʊ/,"The cozy studio featured large windows that flooded the space with natural light, making it feel larger and more inviting.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,4,guest house,/ˈɡɛst ˌhaʊs/,"The guest house nestled in the garden offered a tranquil retreat for visitors, with its cozy bedrooms and private patio.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,5,apartment building,/əˈpɑrtmənt ˈbɪldɪŋ/,"Residents of the apartment building enjoyed access to shared facilities such as a fitness center, rooftop terrace, and communal lounge.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,6,country house,/ˈkʌntri ˌhaʊs/,"The country house stood majestically amidst rolling hills and lush greenery, its expansive grounds perfect for outdoor activities.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,7,floor,/flɔːr/,"The ground floor of the building housed the lobby, reception area, and administrative offices.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,8,step,/stɛp/,The wooden steps of the porch creaked underfoot as visitors approached the front door of the cottage.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,9,fireplace,/ˈfaɪɚˌpleɪs/,"The crackling fire in the fireplace warmed the cozy living room, casting a flickering glow across the furniture.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,10,chimney,/ˈʧɪmni/,Smoke rose from the chimney on the cold winter morning.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,11,driveway,/ˈdraɪvˌweɪ/,"The long, winding driveway led up to the grand mansion at the top of the hill.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,12,corridor,/ˈkɔrɪˌdɔr/,"Students lined up along the corridor, waiting for the bell to signal the start of the next class.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,13,drain,/dreɪn/,"The plumber unclogged the drain in the kitchen sink, allowing water to flow freely again.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,14,walkway,/ˈwɔˌkweɪ/,"The elevated walkway offered scenic views of the park below, winding its way through lush greenery and over gentle streams.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,15,back door,/ˈbæk ˌdɔr/,"The delivery person knocked on the back door, carrying packages for the kitchen staff.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,16,front door,/ˈfrʌnt ˌdɔr/,"The postman delivered mail through the slot in the front door, sorting letters and packages for the occupants.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,17,family room,/ˈfæmɪli ˈrum/,"The family room was furnished with a large sectional sofa, plush armchairs, and a coffee table, creating a cozy environment for movie nights.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,18,guest room,/ˈɡɛst ˌrum/,"The guest room in the house was furnished with a queen-sized bed, bedside tables, and a cozy armchair, ensuring a welcoming stay for visitors.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,19,storeroom,/ˈstɔrˌruːm/,The janitor keeps cleaning supplies in the storeroom.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,20,swimming pool,/ˈswɪmɪŋ ˌpul/,The hotel had a large swimming pool where guests could relax and swim.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,21,study,/ˈstʌdi/,"My grandfather spends hours in his study, surrounded by books and papers.",,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,22,shelf,/ʃɛlf/,She arranged her collection of porcelain figurines neatly on the living room shelf.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,23,porch,/pɔrtʃ/,We sat on the porch swing and watched the sunset.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,24,resident,/ˈrɛzɪdənt/,The new resident of the apartment complex introduced herself to her neighbors.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,25,accommodations,/əˌkɑməˈdeɪʃənz/,,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,26,rent,/rɛnt/,She pays her rent on the first of each month to her landlord.,,
3,Houses and Buildings,https://langeek.co/en/vocab/subcategory/140/learn,27,to rent,/rɛnt/,She plans to rent her vacation home to tourists during the summer months.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,1,to export,/ɪkˈspɔrt/,The agricultural sector often exports crops and produce to international markets.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,2,to import,/ɪmˈpɔrt/,Businesses often import raw materials from other countries for manufacturing.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,3,to promote,/prəˈmoʊt/,"After years of hard work, she was promoted to manager of the department.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,4,to invest,/ɪnˈvɛst/,Investors often invest in real estate to diversify their portfolios.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,5,to trade,/treɪd/,Merchants trade goods and services in the local market.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,6,office,/ˈɔfɪs/,The bustling office in the city center was filled with employees typing away on their computers.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,7,deal,/diːl/,The two companies signed a lucrative deal to collaborate on a new product line.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,8,offer,/ˈɑfɚ/,He made an offer to buy the house.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,9,profession,/prəˈfɛʃən/,Teaching is a noble profession that requires dedication and patience.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,10,career,/kəˈrɪr/,She's pursuing a career in medicine and hopes to become a doctor.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,11,occupation,/ˌɑkjəˈpeɪʃən/,Teaching is a rewarding occupation that allows educators to make a positive impact on young minds.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,12,agreement,/əˈɡriːmənt/,They signed a rental agreement before moving into the apartment.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,13,contract,/ˈkɑnˌtrækt/,"They signed a contract to buy the house, outlining the terms of the sale.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,14,business plan,/ˈbɪznɪs ˌplæn/,"Before launching their startup, they developed a comprehensive business plan to present to investors.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,15,to interview,/ˈɪntɚˌvjuː/,The admissions committee will interview each candidate to determine their qualifications for the program.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,16,interview,/ˈɪntɚˌvjuː/,She aced the interview and was offered the position at the law firm.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,17,competition,/ˌkɑmpəˈtɪʃən/,There's intense competition among smartphone manufacturers to release the most innovative devices.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,18,opportunity,/ˌɑpɚˈtuːnɪti/,Moving to the city presented her with the opportunity to pursue her dream career in fashion.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,19,professional,/prəˈfɛʃənl/,"She is a professional photographer, specializing in portrait and wedding photography.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,20,commercial,/kəˈmɝːʃəl/,Commercial transactions involve the exchange of goods or services for money.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,21,unemployment,/ˌʌnɪmˈplɔɪmənt/,She struggled with unemployment after being laid off from her job at the factory.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,22,financial,"/faɪˈnænʃəl/ , /fəˈnænʃəl/",The company's financial performance improved after implementing cost-saving measures.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,23,supply,/səˈplaɪ/,Humanitarian organizations rushed to provide emergency supplies to the disaster-stricken region.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,24,demand,/dɪˈmænd/,The demand for electric vehicles has been steadily increasing as consumers seek more sustainable transportation options.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,25,service,/ˈsɝːvɪs/,The restaurant prided itself on providing excellent service to its customers.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,26,mine,/maɪn/,The diamond mine in Africa was known for its rare gemstones.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,27,plant,/plænt/,The chemical plant manufactures various industrial chemicals.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,28,workshop,/ˈwɝːkˌʃɑp/,"The carpentry workshop is equipped with saws, drills, and sanders for making wooden furniture.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,29,garage,/ɡəˈrɑːʒ/,He took his car to the garage to have the brakes checked.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,30,headquarters,/ˈhɛdˌkwɔrtɚz/,The company's headquarters are located in downtown New York City.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,31,unemployed,/ˌʌnɪmˈplɔɪd/,Being unemployed can lead to financial insecurity and stress for individuals and their families.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,32,consumer,/kənˈsuːmɚ/,"As a consumer, she prefers products that are eco-friendly and sustainable.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,33,partner,/ˈpɑːrtnɚ/,The restaurant's partners decided to expand the menu to attract more customers.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,34,qualified,/ˈkwɑlɪˌfaɪd/,"She is a qualified accountant, having obtained the necessary certifications and degrees to practice in her field.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,35,crew,/kruː/,The film crew worked tirelessly to bring the director's vision to life.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,36,to manage,/ˈmænɪʤ/,"The CEO skillfully manages the company, ensuring growth and profitability.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,37,resource,/ˈriˌsɔrs/,The company invested in state-of-the-art technology to enhance its resources for innovation.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,38,firm,/fɝːm/,The law firm specializes in corporate litigation and intellectual property law.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,39,marketing,/ˈmɑːrkɪˌtɪŋ/,Successful marketing requires understanding customer needs.,,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,40,working,/ˈwɝːkɪŋ/,"She's a working mother, balancing her career with raising her children.",,
4,Business and Workplace,https://langeek.co/en/vocab/subcategory/141/learn,41,skilled,/skɪld/,"She is a skilled carpenter, able to build intricate furniture with precision.",,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,1,barber,/ˈbɑrbɚ/,He visited the barber every month for a trim and a clean shave.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,2,butcher,/ˈbʊtʃɚ/,The butcher carefully trimmed the beef to remove excess fat.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,3,builder,/ˈbɪldɚ/,The builder constructed a new housing development on the outskirts of town.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,4,firefighter,/ˈfaɪɚˌfaɪtɚ/,The firefighter bravely entered the burning building to rescue trapped occupants.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,5,mailman,/ˈmeɪlˌmæn/,The mailman delivers letters and packages to our doorstep every morning.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,6,gardener,/ˈɡɑrdənɚ/,The gardener planted a variety of flowers to create a colorful garden.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,7,guard,/ɡɑrd/,She hired a guard to watch over her estate while she was away on vacation.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,8,tailor,/ˈteɪlɚ/,My uncle is a skilled tailor who runs his own shop.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,9,sailor,/ˈseɪlɚ/,The sailor's job involves handling ropes and rigging.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,10,photographer,/fəˈtɑːɡrəfɚ/,She's a talented photographer who specializes in wildlife photography.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,11,babysitter,/ˈbeɪbiˌsɪtɚ/,She hired a babysitter to watch her kids while she went out for dinner.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,12,bodyguard,/ˈbɑdiˌɡɑrd/,The celebrity's bodyguard always accompanies them to public events.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,13,astronaut,/ˈæstrəˌnat/,She fulfilled her childhood dream of becoming an astronaut and traveled to the International Space Station.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,14,agent,/ˈeɪdʒənt/,She hired a real estate agent to help her find a new house.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,15,reporter,/rɪˈpɔrtɚ/,The reporter interviewed witnesses at the scene of the accident.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,16,servant,/ˈsɝvənt/,The servant prepared breakfast and tidied up the house before the family woke up.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,17,housewife,/ˈhaʊsˌwaɪf/,Mary decided to become a housewife after the birth of her first child to focus on raising her family.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,18,freelancer,/ˈfriˌlænsɚ/,The freelancer sets her own schedule and chooses which projects to take on.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,19,judge,/ʤʌdʒ/,The judge listened to both sides of the case before making a ruling.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,20,president,/ˈprɛzɪdənt/,The president of the company announced a new expansion plan during the shareholders' meeting.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,21,adviser,/ədˈvaɪzɚ/,She sought the advice of a financial adviser to help plan her retirement.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,22,director,"/dɪˈrɛktɚ/ , /daɪˈrɛktɚ/","She's the director of marketing at the company, responsible for advertising and promotions.",,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,23,translator,/ˈtrænsˌleɪtɚ/,"She works as a freelance translator, translating documents from English to Spanish.",,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,24,sportsman,/ˈspɔrtsmən/,He's a dedicated sportsman who excels in both soccer and basketball.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,25,editor,/ˈɛdɪtɚ/,The editor reviewed the articles submitted by journalists before publication.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,26,tutor,/ˈtuːtɚ/,She hired a math tutor to help her daughter improve her grades.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,27,trader,/ˈtreɪdɚ/,"He works as a stock trader, buying and selling shares on behalf of clients.",,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,28,technician,/tɛkˈnɪʃən/,"He's an automotive technician, specializing in diagnosing and repairing engine problems.",,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,29,programmer,/ˈproʊˌɡræmɚ/,She's a skilled programmer who develops mobile applications for smartphones.,,
5,Occupations,https://langeek.co/en/vocab/subcategory/142/learn,30,flight attendant,/ˈflaɪt əˌtɛndənt/,"She's been working as a flight attendant for ten years, enjoying the opportunity to travel.",,
