topic_index,topic_title,topic_url,order,word,phonetic,example,note,definition_en
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,13,briefcase,/ˈbriːfˌkeɪs/,Her briefcase had a combination lock for added security.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,14,cap,/kæp/,"During the winter, he always wears a warm woolen cap to keep his head cozy.",,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,15,bracelet,/ˈbreɪslɪt/,He bought a gold bracelet with a delicate design for his wife.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,16,wallet,/ˈwɑːlɪt/,He reached into his back pocket and pulled out his wallet.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,17,chain,/tʃeɪn/,A friend admired her chain and asked where she bought it.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,18,earring,/ˈɪrɪŋ/,He surprised her with a set of elegant pearl earrings on her birthday.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,19,ring,/rɪŋ/,He bought a silver ring with a blue gemstone for his mother's birthday.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,20,necklace,/ˈnɛkləs/,He gifted her a silver necklace with a star-shaped charm.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,21,jewelry,/ˈdʒuːəlri/,He bought a lovely piece of jewelry for his mother's birthday.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,22,perfume,/ˈpɝːˌfjuːm/,He bought a new bottle of his favorite perfume as a gift for his girlfriend.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,23,loose,/luːs/,"After losing weight, his pants became loose and he needed a smaller size.",,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,24,tight,/taɪt/,"His shoes were too tight, and they gave him blisters.",,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,25,to fit,/fɪt/,Can you try on these shoes to see if they fit?,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,26,to try on,/ˈtraɪ ˈɑn/,Can I try these sunglasses on to see how they look on me?,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,27,to put on,/pʊt ɑːn/,I always put on my helmet before riding my bike.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,28,to take off,/teɪk ɑːf/,"After a long day at work, I like to take off my high heels.",,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,29,to change,/tʃeɪndʒ/,"After getting wet in the rain, they went home to change into dry clothes.",,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,30,worn-out,/ˈwɔːrn ˈaʊt/,He donated his worn-out clothes to a local charity.,,
2,Clothes and Accessories,https://langeek.co/en/vocab/subcategory/114/learn,31,belt,/bɛlt/,He tightened his belt before heading out for a run.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,1,darkness,/ˈdɑːrkˌnɪs/,She loves wearing clothes in the darkness of shades like black and navy blue.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,2,brightness,/ˈbraɪtˌnɪs/,The artist admired the brightness of the flowers in the meadow.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,3,lightness,/ˈlaɪtˌnɪs/,The artist used a light touch to create the sense of lightness in the artwork.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,4,golden,/ˈɡoʊldən/,"Her hair had a natural shine, like strands of golden silk.",,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,5,gold,/ɡoʊld/,His artwork featured intricate designs in gold ink.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,6,silver,/ˈsɪlvɚ/,She wore a stunning silver dress to the party.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,7,pale,/peɪl/,The artist painted the landscape with pale green meadows and distant mountains.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,8,bright,/braɪt/,The artist used bright pink and purple to paint the flowers.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,9,colorful,/ˈkʌlərˌfʊl/,The art gallery displayed a collection of colorful paintings and sculptures.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,10,colored,/ˈkʌlɚd/,She had a collection of colored markers to use for art projects.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,11,cream,/kriːm/,"The cream curtains added a touch of elegance to the windows, diffusing the sunlight gently.",,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,12,shape,/ʃeɪp/,The children enjoyed cutting out different shapes from colored paper during the art class.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,13,center,/ˈsɛntɚ/,She placed a vase of flowers on the center of the dining table.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,14,circle,/ˈsɝːkəl/,She used a compass to draw a small circle on the map.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,15,cross,/krɑːs/,The teacher marked the incorrect answers with a red cross.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,16,square,/skwɛr/,Each tile on the bathroom floor was a small square shape.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,17,diamond,/ˈdaɪmənd/,The baseball field was laid out in the form of a diamond.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,18,star,/stɑr/,She drew a cute little star on the top corner of her paper.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,19,line,/laɪn/,The child scribbled colorful lines on the paper.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,20,dot,/dɑːt/,She put a red dot on the map to mark the location of her house.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,21,side,/saɪd/,The car's right side was damaged.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,22,surface,/ˈsɝːfɪs/,He used a soft cloth to clean the dusty surface of the bookshelf.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,23,straight,/streɪt/,The hikers followed a straight path through the desert.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,24,flat,/flæt/,"She spread the dough on the baking sheet, making it flat and even.",,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,25,round,/raʊnd/,"The round table provided ample seating for guests, its smooth surface encouraging conversation.",,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,26,to draw,/drɔː/,He drew a cute cat on the paper for his little sister.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,27,to color,/ˈkʌlɚ/,The children are excited to color the birthday cards.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,28,whole,/hoʊl/,He ate the whole pizza by himself.,,
3,Colors and Shapes,https://langeek.co/en/vocab/subcategory/115/learn,29,paint,/peɪnt/,She bought a can of blue paint to redecorate her bedroom.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,1,computer,/kəmˈpjuːtɚ/,He upgraded the computer's software for better performance.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,2,information,/ˌɪnfɚˈmeɪʃən/,She shared important information about the upcoming event.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,3,chat,/tʃæt/,He initiated a private chat to ask a personal question.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,4,laptop,/ˈlæpˌtɑːp/,He bought a new laptop with better processing speed.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,5,monitor,/ˈmɑnɪtər/,I prefer a large monitor for graphic design work.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,6,screen,/skriːn/,"During the presentation, the speaker shared his screen with the audience.",,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,7,keyboard,/ˈkiˌbɔrd/,He pressed the keys on the keyboard to enter the password.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,8,mouse,/maʊs/,He scrolled down the webpage using the scroll wheel on the mouse.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,9,printer,/ˈprɪntɚ/,He loaded the paper tray of the printer with fresh sheets.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,10,DVD,/ˌdiːˌviːˈdiː/,He collects classic movies on DVD to build his film library.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,11,calculator,/ˈkælkjəˌleɪtɚ/,Please pass me the calculator so I can check my answer.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,12,username,/ˈjuːzɚˌneɪm/,His username is a combination of his initials and birth year.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,13,password,/ˈpæswɝːd/,Don't forget to change your password regularly for security.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,14,the Internet,/ˈɪntɚˌnɛt/,Can you recommend any good websites on the Internet?,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,15,website,/ˈwɛbˌsaɪt/,I bookmarked the website for future reference.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,16,web page,/ˈwɛb ˌpeɪdʒ/,He bookmarked his favorite web page to easily access it later.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,17,online,/ˌɑːnˈlaɪn/,The company sells its products through an online marketplace.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,18,email,/ˈiːˌmeɪl/,He signed up for the newsletter and receives updates via email.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,19,message,/ˈmɛsɪdʒ/,He sent a text message to invite us to the party.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,20,video,/ˈvɪdiˌoʊ/,My friend shared a heartwarming video of her baby's first steps.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,21,post,/poʊst/,I read an interesting post about cooking tips on a food blog.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,22,comment,/ˈkɑːmɛnt/,He replied to my comment with a detailed explanation.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,23,address,"/ˈædˌrɛs/, /əˈdrɛs/",He copied the website address and shared it with his friends.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,24,file,/faɪl/,"After finishing the design, she saved the file as a PNG.",,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,25,document,/ˈdɑːkjəmənt/,I need to create a new document for my school project.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,26,to download,/ˌdaʊnˈloʊd/,She downloaded the app to keep track of her daily activities.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,27,to upload,/ˌʌpˈloʊd/,"After editing the photo, she will upload it to her online portfolio.",,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,28,to click,/klɪk/,"To save your document, simply click the ""Save"" option.",,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,29,to email,/ˈiːˌmeɪl/,Don't forget to email the registration form before the deadline.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,30,to google,/ˈɡuːɡəl/,Don't hesitate to google for solutions to common problems.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,31,to sign in,/ˌsaɪn ˈɪn/,"After you sign in, you'll have access to exclusive content.",,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,32,to sign out,/sˈaɪn ˈaʊt/,Always verify that you successfully signed out to protect your privacy.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,33,digital,/ˈdɪdʒɪtl/,Digital cameras have become popular for capturing photos and videos.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,34,news,"/nuːz/ , /njuːz/",I heard some exciting news about a job opportunity.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,35,image,/ˈɪmɪdʒ/,She captured a stunning image of a mountain peak with her camera.,,
4,Computer and Information,https://langeek.co/en/vocab/subcategory/116/learn,36,to copy,/ˈkɑːpi/,She copied the document to share it with her colleagues.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,1,course,/kɔrs/,He completed a photography course to enhance his camera skills.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,2,lesson,/ˈlɛsən/,"In the art lesson, we practiced drawing landscapes.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,3,subject,/ˈsʌbˌdʒɛkt/,"At university, Jane specialized in the subject of linguistics, studying various languages and their structures.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,4,level,/ˈlevəl/,"At her current level of English, Sarah can have basic conversations and understand everyday expressions.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,5,semester,/səˈmɛstɚ/,"At the end of each semester, students receive a report card with their grades.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,6,major,/ˈmeɪdʒɚ/,She decided to declare psychology as her major after taking an introductory course and discovering her passion for the subject.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,7,classmate,/ˈklæsˌmeɪt/,"At the class reunion, old classmates reminisced about their shared experiences and achievements.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,8,partner,/ˈpɑːrtnɚ/,"Alex's tennis partner is really skilled, and they make a great team.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,9,dictionary,/ˈdɪkʃəˌnɛri/,A pocket-sized dictionary can be handy during travels to help communicate in different languages.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,10,exam,/ɪɡˈzæm/,"In the language exam, we had to write a short essay on our favorite book.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,11,test,/tɛst/,"After the language test, the teacher provided feedback to help the students improve their language skills.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,12,practice,/ˈpræktɪs/,Daily practice of yoga can improve flexibility and reduce stress.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,13,activity,/ækˈtɪvɪti/,Drawing and painting are creative activities that can express your emotions.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,14,problem,/ˈprɑːbləm/,"In the competition, each team had to solve the same set of problems",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,15,to solve,/sɑːlv/,A positive attitude can often help you solve various challenges in life.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,16,grade,/ɡreɪd/,I received an A grade on my English test because I studied hard.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,17,project,/ˈprɑːˌdʒɛkt/,"In the geography project, the students made a map of different countries and their capitals.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,18,research,"/ˈriːˌsɜrʧ/ , /rɪˈsɜrʧ/",Mark spent hours in the library doing research for his history paper.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,19,summary,/ˈsʌməri/,"After the meeting, I sent a summary of the key points to all participants.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,20,article,/ˈɑːrtɪkəl/,I found an article online that explained how to improve time management skills.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,21,page,/peɪdʒ/,I turned the page to continue reading the story in the book.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,22,whiteboard,/ˈwaɪtˌbɔːrd/,"During the language class, the teacher wrote new vocabulary on the whiteboard.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,23,cafeteria,/ˌkæfəˈtɪriə/,The cafeteria is a popular place for students to socialize during break time.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,24,list,/lɪst/,John checked the list of ingredients before starting to cook.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,25,line,/laɪn/,The buses were parked in a line at the bus station.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,26,note,/noʊt/,I wrote a quick note to remind myself to buy groceries after work.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,27,to pass,/pæs/,Did you pass all your exams?,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,28,to fail,/feɪl/,"Despite studying hard, he failed the math test.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,29,present,/ˈprɛzənt/,"During the roll call, the teacher marks those who are present.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,30,absent,/ˈæbsənt/,Jane was absent from school yesterday due to a fever.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,31,junior,/ˈʤuːnjɚ/,"As juniors, they are preparing for standardized tests and college entrance exams.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,32,to focus,/ˈfoʊkəs/,Jane can focus better when she listens to instrumental music.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,33,freshman,/ˈfrɛʃmən/,"As a freshman, it's essential to seek guidance from seniors and professors for academic success.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,34,sophomore,/ˈsɑːfəˌmɔːr/,"As a sophomore, I am taking more advanced classes in my major.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,35,senior,/ˈsiːniɚ/,"In college, seniors have the opportunity to complete a senior thesis.",,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,36,board,/bɔːrd/,The teacher wrote the day's lesson on the board at the front of the classroom.,,
5,School and Education,https://langeek.co/en/vocab/subcategory/117/learn,37,drawing,/ˈdrɔːɪŋ/,The artist displayed a collection of stunning charcoal drawings at the gallery.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,1,pet,/pɛt/,"In the pet store, you can find various types of pets, such as birds, rodents, and reptiles.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,2,lamb,/læm/,Mark's family owns a farm with several lambs.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,3,camel,/ˈkæməl/,"In some countries, camels are also raised for their milk and meat.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,4,tiger,/ˈtaɪɡɚ/,John learned that tigers are excellent swimmers.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,5,whale,/weɪl/,"During the nature cruise, they encountered a pod of playful dolphins and whales.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,6,penguin,/ˈpɛŋɡwɪn/,"During their trip to the aquarium, they witnessed penguins diving gracefully in the water.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,7,shark,/ʃɑːrk/,"During the boat tour, they saw a group of sharks feeding on fish.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,8,insect,/ˈɪnˌsɛkt/,I was observing an insect crawling on the tree bark.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,9,fly,/flaɪ/,I closed the door to keep the flies from entering the house.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,10,spider,/ˈspaɪdɚ/,I learned that spiders help control insect populations in the garden.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,11,crocodile,/ˈkrɑːkəˌdaɪl/,I didn't know that crocodiles are excellent swimmers.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,12,dolphin,/ˈdɑːlfɪn/,Mark was thrilled to see dolphins leaping out of the water during the boat tour.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,13,fox,/fɑːks/,Jane read a storybook about a curious fox and its adventures.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,14,hamster,/ˈhæmstɚ/,His pet hamster loves to run on its exercise wheel.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,15,tail,/teɪl/,My cat has a long and bushy tail.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,16,wool,/wʊl/,His sweater was made of luxurious wool that kept him cozy.,,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,17,egg,/ɛɡ/,"In the aquarium, they watched the fish lay tiny eggs.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,18,web,/wɛb/,"After a rainstorm, the spider repaired its damaged web with great precision.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,19,zoo,/zuː/,"At the zoo, there was a fascinating reptile exhibit with snakes and lizards.",,
6,Animals,https://langeek.co/en/vocab/subcategory/118/learn,20,deer,/dɪr/,"Driving through the national park, we were lucky enough to witness a herd of majestic deer.",,
