topic_index,topic_title,topic_url,order,word,phonetic,example,note,definition_en
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,23,process,/ˈprɑˌsɛs/,"The operating system efficiently manages multiple processes simultaneously, ensuring each one operates independently without interference.",,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,24,charger,/ˈʧɑrʤɚ/,I always carry a portable charger to ensure my phone doesn’t run out of battery during long trips.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,25,cable,/ˈkeɪbəl/,The electrician installed a new cable to ensure a stable power supply to the building.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,26,memory,/ˈmɛməri/,The computer's memory was upgraded to 16GB to improve its performance and speed.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,27,screen,/skriːn/,Scrolling down the page reveals a lengthy screen of text.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,28,controller,/kənˈtroʊlɚ/,The drone's controller allows the pilot to navigate it smoothly through the air.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,29,control panel,/kənˈtroʊl ˈpænəl/,The control panel of the washing machine allows you to select different wash cycles and settings.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,30,microscope,/ˈmaɪkrəˌskoʊp/,The scientist used a microscope to examine the structure of the bacteria in the sample.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,31,magnifying glass,/ˈmæɡnɪˌfaɪɪŋ ɡlæs/,The detective used a magnifying glass to examine the tiny clues left at the crime scene.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,32,compass,/ˈkʌmpəs/,The hiker used a compass to navigate through the dense forest and stay on the right path.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,33,drone,/droʊn/,The photographer used a drone to capture stunning aerial shots of the landscape.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,34,cutting-edge,/ˈkʌtɪŋ ˈɛʤ/,The cutting-edge medical device uses nanotechnology to deliver targeted treatments with unprecedented precision.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,35,off,/ɑf/,The lights went off suddenly.,,
1,Electronic Devices,https://langeek.co/en/vocab/subcategory/168/learn,36,touchscreen,/ˈtʌʧˌskriːn/,The phone has a responsive touchscreen for easy navigation.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,1,breed,/briːd/,The Border Collie breed is renowned for its intelligence and herding instincts.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,2,to breed,/briːd/,The farmer breeds cattle to improve the quality of the herd for meat production.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,3,cage,/keɪʤ/,"The parrot happily chirped inside its spacious cage, enjoying the view from the window.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,4,species,"/ˈspiːʃiz/ , /ˈspiːsiz/",The Galapagos finches are a classic example of how different species can evolve from a common ancestor.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,5,territory,/ˈtɛrɪˌtɔri/,The lion fiercely defended its territory from intruding rivals.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,6,polar bear,/ˈpoʊlɚ bɛr/,"The polar bear's white fur helps it blend into its icy surroundings, making it a stealthy predator.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,7,owl,/aʊl/,"Owls are known for their exceptional night vision, enabling them to hunt effectively in low light conditions.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,8,ape,/eɪp/,"The zoo has a new exhibit featuring various species of apes, including chimpanzees and gorillas.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,9,cheetah,/ˈʧiːtə/,"The cheetah sprinted across the savannah, chasing down its elusive prey.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,10,leopard,/ˈlɛpɚd/,"The leopard stealthily moved through the tall grass, its spotted coat blending perfectly with the surroundings.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,11,puppy,/ˈpʌpi/,The family adopted a playful puppy from the local shelter.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,12,reindeer,/ˈreɪnˌdɪr/,"During the Arctic winter, reindeer huddle together to conserve warmth.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,13,squirrel,/ˈskwɝːəl/,"During winter, squirrels rely on their stored food reserves to survive.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,14,tortoise,/ˈtɔrtəs/,The ancient tortoise slowly made its way across the sun-baked desert.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,15,feather,/ˈfɛðɚ/,The ancient Egyptians used feathers as quills to write on papyrus scrolls.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,16,paw,/pɑ/,The kitten playfully batted at the toy mouse with her tiny paws.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,17,venom,/ˈvɛnəm/,The snake injected venom into its prey.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,18,to bark,/bɑrk/,The dog barked loudly when the mail carrier approached the house.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,19,to chain,/tʃeɪn/,The gatekeeper will chain the entrance to restrict access to the private property.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,20,to lay,/leɪ/,The hen laid a dozen eggs in the nesting box yesterday.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,21,to mate,/meɪt/,The birds mate during the spring season to raise their young.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,22,pack,/pæk/,"The wolf pack roamed the forest, their coordinated movements making them a formidable hunting force.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,23,domestic,/dəˈmɛstɪk/,Domestic cats often display behaviors that show their adaptation to living alongside humans.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,24,extinct,/ɪkˈstɪŋkt/,"The dodo bird is an example of a species that is now extinct, as it disappeared centuries ago due to human activity.",,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,25,mammal,/ˈmæməl/,The bat is the only mammal capable of sustained flight.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,26,reptile,/ˈrɛptaɪl/,A reptile like a snake can survive in a wide range of environments.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,27,to trap,/træp/,The wildlife conservation team set up humane traps to catch feral cats and relocate them to safer areas.,,
2,Animals,https://langeek.co/en/vocab/subcategory/169/learn,28,wildlife,/ˈwaɪldˌlaɪf/,"The national park is home to a variety of wildlife, including bears and wolves.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,1,apron,/ˈeɪprən/,"The baker wore a flour-dusted apron while kneading dough, ensuring her clothes stayed clean.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,2,badge,/bæʤ/,She proudly pinned her volunteer badge to her jacket as she entered the community center.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,3,bathrobe,/ˈbæθˌroʊb/,She wrapped herself in a plush bathrobe after a relaxing bubble bath.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,4,bikini,/bɪˈkiːni/,"Before heading to the beach, she carefully selected a flattering bikini from her collection.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,5,cardigan,/ˈkɑrdɪɡən/,She layered her floral dress with a chunky knit cardigan for warmth.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,6,helmet,/ˈhɛlmɪt/,The construction worker wore a bright yellow safety helmet before entering the site.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,7,mask,/mæsk/,She wore a mask to the masquerade ball.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,8,masquerade,/ˌmæskəˈreɪd/,She wore a stunning red gown and a feathered mask to the masquerade ball.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,9,miniskirt,/ˈmɪniˌskɝːt/,She paired her favorite miniskirt with a cropped top for a casual yet trendy look.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,10,jersey,/ˈʤɝːzi/,He pulled on his favorite gray jersey for a casual day at the office.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,11,sandal,/ˈsændəl/,She slipped on her comfortable leather sandals for a beach stroll.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,12,vest,/vɛst/,He wore a crisp white shirt and a charcoal gray vest under his suit jacket for the wedding.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,13,fabric,/ˈfæbrɪk/,The dress was made from a luxurious silk fabric that shimmered in the light.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,14,denim,/ˈdɛnɪm/,She slipped into her favorite pair of denim jeans before heading out for a casual evening with friends.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,15,lace,/leɪs/,"She adorned her wedding gown with beautiful lace, giving it a timeless and elegant look.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,16,lining,/ˈlaɪnɪŋ/,"The lining of her winter coat was made of soft, quilted material to keep her warm.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,17,silk,/sɪlk/,"She draped a silk scarf around her neck, enjoying the cool, smooth texture against her skin.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,18,hood,/hʊd/,She pulled up the hood of her sweatshirt to shield herself from the unexpected rain.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,19,zipper,/ˈzɪpɚ/,"She struggled to pull up the zipper on her new dress, realizing it was slightly too tight.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,20,collection,/kəˈlɛkʃən/,"The designer unveiled her latest collection at Paris Fashion Week, stunning the audience with her innovative designs.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,21,costume,"/ˈkɑstuːm/ , /ˈkɑstjum/",The museum exhibit showcased traditional costumes from various regions of the world.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,22,designer,/dɪˈzaɪnɚ/,He aspired to become a famous designer and enrolled in a prestigious fashion school.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,23,modeling,/ˈmɑdlɪŋ/,"She started her modeling career at a young age, walking the runway for major fashion brands.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,24,outfit,/ˈaʊtˌfɪt/,"She carefully selected her outfit for the interview, wanting to make a good impression.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,25,wardrobe,/ˈwɔrdˌroʊb/,"She decided to organize her wardrobe, sorting her clothes by season and color.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,26,to dress up,/drɛs ʌp/,"They decided to dress up for the elegant gala, donning evening gowns and tuxedos.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,27,to match,/mætʃ/,"She bought shoes that perfectly matched her handbag, completing her outfit.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,28,casual,/ˈkæʒuəl/,"She prefers casual attire for her weekends, often opting for jeans and t-shirts.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,29,glamorous,/ˈɡlæmərəs/,She looked absolutely glamorous in her evening gown and sparkling jewelry.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,30,matching,/ˈmæʧɪŋ/,"The couple wore matching outfits for their anniversary dinner, both dressed in shades of blue.",,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,31,plain,/pleɪn/,She preferred plain dresses with minimal embellishments.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,32,sporty,/ˈspɔrti/,She opted for a sporty look with a fitted tracksuit and sleek running shoes.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,33,striped,/straɪpt/,She wore a striped shirt with alternating lines of blue and white.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,34,stylish,/ˈstaɪlɪʃ/,The boutique specializes in offering stylish clothing and accessories for fashion-forward individuals.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,35,undressed,/ʌnˈdrɛst/,The baby giggled happily as she ran around undressed in the backyard.,,
3,Clothes and Fashion,https://langeek.co/en/vocab/subcategory/170/learn,36,wooly,/ˈwʊli/,She knitted a wooly scarf for her friend as a birthday gift.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,1,affair,/əˈfɛɹ/,She was heartbroken when she discovered her husband was having an affair with a colleague.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,2,bond,/bɑnd/,The teammates developed a strong bond during the championship season.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,3,household,/ˈhaʊsˌhoʊɫd/,The entire household gathered in the living room to discuss the upcoming family vacation.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,4,divorce,/dɪˈvɔɹs/,"After years of marital conflict, they decided to pursue a divorce and go their separate ways.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,5,to divorce,/dɪˈvɔɹs/,"After years of struggling, they decided to divorce and pursue separate lives.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,6,lineage,/ˈɫɪniədʒ/,He is proud of his royal lineage.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,7,ancestor,/ˈænˌsɛstɝ/,She discovered that one of her ancestors had fought in the Civil War.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,8,ex,/ˈɛks/,My ex and I are on good terms and remain friends after our breakup.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,9,extended family,/ɛkstˈɛndᵻd fˈæmɪli/,"Their extended family reunions are always a big event, with over fifty relatives attending.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,10,folks,/ˈfoʊks/,She's planning to visit her folks over the weekend to catch up and spend some quality time.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,11,foster parent,/fˈɑːstɚ pˈɛɹənt/,She became a foster parent to provide a loving home for children in need.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,12,identical twin,/aɪdˈɛntɪkəl twˈɪn/,People often confuse her with her identical twin because they look so alike.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,13,in-law,/ɪnˈɫɔ/,His in-laws are visiting for the holidays.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,14,sibling,/ˈsɪbɫɪŋ/,She has a close relationship with her sibling and talks to her every day.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,15,stepbrother,/stˈɛpbɹʌðɚ/,"My stepbrother and I get along well, even though we come from different families.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,16,stepchild,/ˈstɛpˌtʃaɪɫd/,He treated his stepchild with the same love and care as his biological children.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,17,stepdaughter,/ˈstɛpˌdɔtɝ/,She bought a beautiful necklace as a birthday gift for her stepdaughter.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,18,stepfather,/ˈstɛpˌfɑðɝ/,"Her stepfather taught her how to drive, patiently guiding her through each lesson.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,19,stepmother,/ˈstɛpˌməðɝ/,She got along well with her stepmother.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,20,stepsister,/ˈstɛpˌsɪstɝ/,"She and her stepsister became best friends, sharing secrets and dreams.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,21,stepson,/ˈstɛpˌsən/,His stepson quickly adjusted to the new family dynamic and felt right at home.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,22,separation,/ˌsɛpɝˈeɪʃən/,"After years of marital discord, they decided to pursue a legal separation rather than immediately filing for divorce.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,23,adoption,/əˈdɑpʃən/,The couple completed the adoption process and welcomed their new daughter into their home.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,24,brotherly,/ˈbɹəðɝɫi/,He offered his brotherly advice when she was facing a difficult decision.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,25,close-knit,/klˈoʊsnˈɪt/,"The residents of the small town were known for their close-knit community, always ready to lend a helping hand to their neighbors.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,26,to adopt,/əˈdɑpt/,The couple decided to adopt a child to expand their family and share their love.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,27,to cheat on,/tʃˈiːt ˈɑːn/,She discovered that her partner had cheated on her with a co-worker.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,28,to inherit,/ˌɪnˈhɛɹət/,"After her grandmother's passing, she inherited a beautiful antique necklace.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,29,to stand by,/stˈænd bˈaɪ/,"A good leader will always stand by their team, providing support and guidance.",,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,30,to take after,/tˈeɪk ˈæftɚ/,The little girl strongly takes after her mother.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,31,to [sing] {sb} to sleep,/sˈɪŋ ˌɛsbˈiː tə slˈiːp/,She would often sing her baby to sleep with a sweet lullaby.,,
4,Family and Relationships,https://langeek.co/en/vocab/subcategory/171/learn,32,closely related,/klˈoʊsli ɹɪlˈeɪɾᵻd/,The closely related cousins reunited for the family celebration.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,1,artwork,/ˈɑrtˌwɝːk/,The magazine editor carefully selected artwork to complement the articles in the latest issue.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,2,background,/ˈbækˌɡraʊnd/,The photographer adjusted the lighting to highlight the background behind the main subject.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,3,foreground,/ˈfɔɹˌɡɹaʊnd/,He placed an old truck tire in the foreground to add visual interest and texture against the snow-covered field behind it.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,4,collector,/kəˈɫɛktɝ/,The art collector spent millions on a rare painting at the auction.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,5,graphic artist,/ɡɹˈæfɪk ˈɑːɹɾɪst/,"As a graphic artist, she enjoys experimenting with different styles and techniques to create visually compelling artwork.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,6,masterpiece,/ˈmæstɝˌpis/,"The Mona Lisa is often regarded as Leonardo da Vinci's masterpiece, admired by millions worldwide.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,7,exhibit,/ɪɡˈzɪbɪt/,The museum's latest exhibit features a stunning collection of contemporary art from around the world.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,8,image,/ˈɪmɪdʒ/,The museum displayed an image of a Roman emperor.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,9,landscape,/ˈlændˌskeɪp/,"The artist specialized in landscape paintings, capturing the beauty of mountains and rivers.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,10,self-portrait,/ˌsɛɫfˈpɔɹtɹət/,Vincent van Gogh's self-portrait reveals much about his emotional state and artistic style.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,11,subject matter,/sˈʌbdʒɛkt mˈæɾɚ/,"The artist's paintings often explore the subject matter of human emotions and relationships, creating poignant and evocative imagery.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,12,shade,/ʃeɪd/,"She carefully selected the perfect shade of blue for the walls of her bedroom, aiming for a calming and tranquil atmosphere.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,13,ink,/ˈɪŋk/,The artist used black ink to create intricate line drawings in their sketchbook.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,14,oil paint,/ˈɔɪl pˈeɪnt/,The artist preferred using oil paint for their portraits due to its versatility and ability to capture subtle nuances of light and shadow.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,15,watercolor,/ˈwɔtɝˌkəɫɝ/,She studied watercolor in her first year of art school.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,16,abstract,/ˈæbˌstrækt/,"She is known for her abstract sculptures that explore the interplay of shapes, colors, and textures.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,17,artistic,/ɑɹˈtɪstɪk/,The artistic expression of the painting captured the beauty of nature.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,18,original,/ɝˈɪdʒənəɫ/,"The painting was an original work by the artist, not a reproduction.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,19,realistic,/ˌɹiəˈɫɪstɪk/,"The artist's realistic portrayal of the cityscape captured every detail, from the bustling streets to the towering skyscrapers.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,20,classic,/ˈklæsɪk/,She wore a classic black dress that looked elegant and timeless.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,21,modern,/ˈmɑdɚn/,"The modern architecture of the skyscraper featured sleek lines and glass facades, in contrast to the traditional brick buildings of the city center.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,22,contemporary,/kənˈtɛmpɝˌɛɹi/,We studied the contemporary political landscape to understand today's issues.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,23,visual,/ˈvɪʒəwəɫ/,The doctor performed a visual examination of the patient's eyes.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,24,vivid,"/ˈvɪvəd/, /ˈvɪvɪd/",She wore a vivid red dress that stood out in the crowd.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,25,to depict,/dɪˈpɪkt/,"The painting depicts a serene landscape, with rolling hills and a tranquil river winding through the valley.",,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,26,to display,/dɪˈspleɪ/,The museum carefully displayed ancient artifacts in glass cases for visitors to admire.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,27,to exhibit,/ɪɡˈzɪbɪt/,The art gallery will exhibit a collection of contemporary paintings next month.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,28,to frame,/freɪm/,She decided to frame the artwork in a sleek black frame to enhance its modern aesthetic.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,29,to inspire,/ˌɪnˈspaɪɹ/,The movie inspired a new wave of fashion trends.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,30,to model,/ˈmɑdəl/,He modeled a scale replica of the famous landmark using wood and cardboard.,,
5,Art,https://langeek.co/en/vocab/subcategory/172/learn,31,to restore,/ɹɪˈstɔɹ/,The museum hired experts to restore the ancient painting to its original beauty.,,
6,The Human Body,https://langeek.co/en/vocab/subcategory/173/learn,1,anatomy,/əˈnætəmi/,Artists often study anatomy to accurately depict the human form in their work.,,
6,The Human Body,https://langeek.co/en/vocab/subcategory/173/learn,2,organ,/ˈɔɹɡən/,The heart is a vital organ responsible for pumping blood throughout the body.,,
6,The Human Body,https://langeek.co/en/vocab/subcategory/173/learn,3,Adam's apple,/ˈædəmz ˈæpəl/,"He felt self-conscious about his prominent Adam's apple, especially when wearing a tight-fitting shirt.",,
6,The Human Body,https://langeek.co/en/vocab/subcategory/173/learn,4,artery,/ˈɑɹtɝi/,"Atherosclerosis, a condition where plaque builds up inside the arteries, can restrict blood flow and lead to serious health issues like heart attacks and strokes.",,
6,The Human Body,https://langeek.co/en/vocab/subcategory/173/learn,5,blood vessel,/blˈʌd vˈɛsəl/,The surgeon carefully repaired the damaged blood vessel to restore proper circulation.,,
6,The Human Body,https://langeek.co/en/vocab/subcategory/173/learn,6,cell,/ˈsɛɫ/,"The study of cells, known as cell biology or cytology, delves into their structure, function, and interactions.",,
