order,word,phonetic,example,note,definition_en
31,hostage,/ˈhɑstɪdʒ/,"The kidnappers took several employees hostage during the bank robbery, demanding a ransom for their release.",,
32,torture,/ˈtɔrʧɚ/,The prisoner endured excruciating torture in an attempt to force a confession.,,
33,occupation,/ˌɑkjəˈpeɪʃən/,"The country's occupation by foreign forces lasted for several years, leading to significant political and social upheaval.",,
34,trench,/ˈtɹɛntʃ/,"The soldiers huddled in the trench, waiting for the signal to advance across no man's land.",,
35,truce,/ˈtɹus/,"After months of intense fighting, the warring factions agreed to a temporary truce to allow humanitarian aid into the region.",,
36,to arm,/ɑːrm/,The government decided to arm the military with advanced weaponry for national defense.,,
37,warfare,/ˈwɔɹˌfɛɹ/,"Modern warfare often involves advanced technology and cyber attacks, alongside traditional combat.",,
38,machine gun,/məʃˈiːn ɡˈʌn/,The soldiers used a mounted machine gun to provide covering fire during the assault.,,
39,evacuation,"/iˈvækjəˈweɪʃən/, /ɪˌvækjəˈweɪʃən/","The coastal town ordered a mandatory evacuation as the hurricane approached, urging residents to seek shelter inland.",,
40,command,/kəˈmænd/,The general issued a command for the troops to advance towards the enemy positions.,,
41,AWOL,/ˈeɪˌwɑl/,"The soldier is knowingly AWOL, disregarding the consequences of leaving without permission.",,
42,ground zero,/ɡɹˈaʊnd zˈiəɹoʊ/,Survivors recounted the devastation at ground zero of the atomic bomb blast in Hiroshima.,,
43,gunner,/ˈɡənɝ/,The gunner adjusted the artillery's elevation before firing at the distant target.,,
44,blowgun,/ˈbɫoʊˌɡən/,The indigenous tribe used blowguns for hunting small game in the dense rainforest.,,
45,submachine gun,/sˈʌbməʃˌiːn ɡˈʌn/,The soldier carried a submachine gun during the covert operation to eliminate enemy sentries silently.,,
46,to station,/ˈsteɪʃən/,The commander decided to station additional troops near the border for heightened security.,,
47,magazine,/ˈmæɡəziːn/,He loaded the magazine with ammunition before heading to the shooting range.,,
48,artillery,/ɑɹˈtɪɫɝi/,The artillery barrage shook the ground as the shells rained down on the enemy positions.,,
49,nuclear deterrent,/nˈuːklɪɹ dɪtˈɜːɹəns/,The policy of nuclear deterrent aims to dissuade potential adversaries from launching attacks by maintaining a credible nuclear arsenal.,,
50,nerve agent,/nˈɜːv ˈeɪdʒənt/,"Nerve agents are highly toxic chemicals that disrupt the nervous system, causing rapid and severe health effects.",,
51,nerve gas,/nˈɜːv ɡˈæs/,Nerve gas is a potent chemical weapon designed to disrupt the nervous system of its victims.,,
52,roger,/ˈɹɑdʒɝ/,"Roger, heading north to intercept the fugitive.",,
53,ten-four,/tˈɛnfˈoːɹ/,"The dispatcher acknowledged the officer's request with a simple ""ten-four"" over the radio.",,
54,martial law,/mˈɑːɹʃəl lˈɔː/,"The government declared martial law to restore order during the civil unrest, granting the military authority over civilian institutions.",,
55,to discharge,"/ˈdɪsˌtʃɑɹdʒ/, /dɪsˈtʃɑɹdʒ/","After completing their tour of duty, the soldier was honorably discharged from the military.",,
